date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Mon Feb 05 2018 11:35:43 GMT+0900 (Korean Standard Time),,,Former Employee ,Keyholder,I worked at Payless ShoeSource part-time,Flexible hours and awesome support from both managers and coworkers.,"As a keyholder, you are expected to run the store if no managers are available.","4.0
★★★★★",Payless-ShoeSource
Thu Feb 15 2018 15:05:39 GMT+0900 (Korean Standard Time), Store Manager,,Current Employee ,Store Leader,I have been working at Payless ShoeSource full-time for more than 3 years,"Work life balance, minimum employees",High turnover and inventory issues,"3.0
★★★★★",Payless-ShoeSource
Fri Feb 02 2018 13:37:05 GMT+0900 (Korean Standard Time), Allocator,"Topeka, KS",Current Employee ,Allocator,I have been working at Payless ShoeSource full-time for less than a year,The people here are great. They try to promote from within when possible. Pay is pretty good for the work that is expected.,"The retirement benefits are terrible. The acting CEO is kind of an idiot. There are rumors that the headquarters are moving from Topeka but no info has been shared as to if, when or where. This leads to a lot of speculation and uncertainty.","4.0
★★★★★",Payless-ShoeSource
Mon Feb 12 2018 01:32:08 GMT+0900 (Korean Standard Time), Manager,"Taylor, MI",Former Employee ,Payless,I worked at Payless ShoeSource full-time for less than a year,Benefits and Employee Discounts,"SM's have to work min 45 Hours on Salary,Which forced almost all SM's to work two 12 hour shifts a week. Too many Confrence Calls a week. WIG GOALS ETC.","3.0
★★★★★",Payless-ShoeSource
Sun Jan 28 2018 05:35:47 GMT+0900 (Korean Standard Time), Sales Associate,"Salisbury, MD",Current Employee ,Payless,I have been working at Payless ShoeSource part-time for less than a year,"Pretty easy work, small store, quick to learn everything","Not great management, not very great associates, environment, the training isn’t done properly","4.0
★★★★★",Payless-ShoeSource
Thu Jan 25 2018 11:09:54 GMT+0900 (Korean Standard Time), Merchandise Distribution Analyst,"Lawrence, KS",Current Employee ,Exciting fast pace friendly environment,I have been working at Payless ShoeSource full-time for more than a year,A lot of teaching and training class to adjust to the company. Very thought provoking and good insight into the company.,Benefits compensation package for larger families and better meetings for understanding of the benefits package. So employees understand what they are signing up for.,"4.0
★★★★★",Payless-ShoeSource
Thu Feb 08 2018 07:01:20 GMT+0900 (Korean Standard Time), DL,,Former Employee ,Leader,I worked at Payless ShoeSource full-time for more than 10 years,The field employees are what make this company great to work for. You'll never find more dedicated store leaders and associates that truly care about where they work.,Unrealistic expectations from corporate management. What they think is possible in the field is not even close to what reality is. Associates in field are undervalued and underpaid. No concrete leadership or direction at a time when it is essential.,"2.0
★★★★★",Payless-ShoeSource
Tue Feb 06 2018 16:16:37 GMT+0900 (Korean Standard Time), Project Manager,"Topeka, KS",Former Employee ,Everything change on 2017,I worked at Payless ShoeSource full-time for more than 5 years,Flexible hours and great support from both managers and coworkers a 2nd family,"Transition through bankruptcy and new owners, expensive healthcare, uncertain on the future","3.0
★★★★★",Payless-ShoeSource
Mon Jan 22 2018 22:31:31 GMT+0900 (Korean Standard Time),,,Former Employee ,Great environment,I worked at Payless ShoeSource full-time,Positive upbeat setting and overall upbeat,Transition through bankruptcy and new owners,"5.0
★★★★★",Payless-ShoeSource
Tue Feb 06 2018 07:33:43 GMT+0900 (Korean Standard Time),,,Current Employee ,Good company,I have been working at Payless ShoeSource full-time,"Relax enviorment, Good benefit","long time work, salary is not good","3.0
★★★★★",Payless-ShoeSource
Sun Feb 25 2018 04:39:51 GMT+0900 (Korean Standard Time), Sales Associate,"Hanford, CA",Former Employee ,Not worth it,I worked at Payless ShoeSource full-time for more than a year,Not really much insurance wasn’t great job sucked. Recommend if your desperate for a part time job. Mostly a student schedule because hours they give you,"Low pay, a lot of money expectation. If customers return things it’s your fault and affect some kinda numbers they want you to make","1.0
★★★★★",Payless-ShoeSource
Thu Jan 18 2018 11:57:06 GMT+0900 (Korean Standard Time), Sales Associate,"Temecula, CA",Former Employee ,Sales,I worked at Payless ShoeSource part-time for less than a year,Being very detail oriented it is easy to be continuously doing something.,"Not very fast-paced, not enough employees or buisness.","4.0
★★★★★",Payless-ShoeSource
Fri Feb 23 2018 06:18:11 GMT+0900 (Korean Standard Time), Departmant Manager,"El Paso, TX",Former Employee ,Assistant Manager,I worked at Payless ShoeSource full-time for more than 3 years,"Good Pay, ood Hours , would get out early on weekends.","Bad Management, manager was never there to help","1.0
★★★★★",Payless-ShoeSource
Wed Feb 21 2018 11:39:05 GMT+0900 (Korean Standard Time),,,Former Employee ,Sales Associate,I worked at Payless ShoeSource part-time,I got payed was every week.,The location I worked at was disrespectful and out of control.,"1.0
★★★★★",Payless-ShoeSource
Tue Jan 30 2018 22:41:37 GMT+0900 (Korean Standard Time),,,Former Employee ,Part Time Sales,I worked at Payless ShoeSource part-time,"-Easiest job I've had -Management is super accommodating to school schedules and people who work more than one job so this job is good for college students -You tend to be the only one on the floor if you work during the day so the job is good to gain experience in multi tasking and customer service -This job is for you if you are good at self-managing and like to work independently -Sick hours even in a part time position, 401k even in a part time position","-Advancement into a management position and beyond is tricky as the company is struggling financially -Stores tend to have a small staff which can be either super close knit or super filled with drama -A lot of responsibility is placed on the PT associate if they have a manager that is hands-off or a multi store leader. You might have to consistently drop off bank deposits and get change for the store from the bank, handle time sheets for the entire staff, fix scheduling issues, or other tasks that are managerial territory.","3.0
★★★★★",Payless-ShoeSource
Wed Jan 31 2018 08:04:26 GMT+0900 (Korean Standard Time),,,Former Employee ,Store Manager,I worked at Payless ShoeSource full-time for more than 3 years,Customers made the job worthwhile!,Not knowing how long company will be around due to multiple store closings. Work load not worth the pay. Over expectations for goals to be met. Company is in bankruptcy. Corporate customer service extremely rude.,"3.0
★★★★★",Payless-ShoeSource
Sun Jan 28 2018 07:51:04 GMT+0900 (Korean Standard Time), Retail Sales Associate,"Santa Cruz, CA",Former Employee ,"Good place to work for students, not for people that have a house to support because you start as partime 3-30 a week",I worked at Payless ShoeSource part-time for less than a year,They are flexible with you schedule. Pretty easy job you learn great customer service and how to work in a team.,Raise is based on you sales and you get pressure to sale more than two items per customer you mean daily sale goals.,"3.0
★★★★★",Payless-ShoeSource
Fri Jan 26 2018 11:46:46 GMT+0900 (Korean Standard Time), Manager,,Current Employee ,How things are at the stores,I have been working at Payless ShoeSource full-time for more than 3 years,"Great benefits, tons of PTO",Severely underpaid for the position and work,"3.0
★★★★★",Payless-ShoeSource
Wed Jan 24 2018 10:35:52 GMT+0900 (Korean Standard Time), Multi Store Manager,,Former Employee ,No Room For Advancement,I worked at Payless ShoeSource full-time for more than 10 years,I was able to make my own schedule. I had a large amount of Vacation because of my longevity.,No pay raises. No room for advancement. Stores were given to tenured managers over managers who deserved them.,"3.0
★★★★★",Payless-ShoeSource
Wed Jan 24 2018 16:17:11 GMT+0900 (Korean Standard Time),,,Former Employee ,it was not so good,I worked at Payless ShoeSource part-time,I didn't have to do a lot of work,Management is horrible and disorganized,"2.0
★★★★★",Payless-ShoeSource
Tue Jan 23 2018 19:12:58 GMT+0900 (Korean Standard Time),,,Former Employee ,Work less at Payless,I worked at Payless ShoeSource part-time,- Flexible Schedule - Easy Work - Decent Starting Pay - Fun Coworkers,"There was quite a bit of drama at every Payless I worked, this led to a very high turnover rate. My manager was very unprofessional too, she gossiped so much. People don't work very hard which may seem like a good thing at first, but it's not because when management gets yelled at for sub-par performance, you will be blamed.","3.0
★★★★★",Payless-ShoeSource
Mon Jan 22 2018 13:42:35 GMT+0900 (Korean Standard Time),,,Former Employee ,Manager,I worked at Payless ShoeSource full-time,"Good benefits, vacation, personal time, and insurance. Pay is just okay and seems to be going down.",Poor pay and risk of layoffs every year or two,"2.0
★★★★★",Payless-ShoeSource
Sat Jan 20 2018 13:20:20 GMT+0900 (Korean Standard Time),,, ,ok company,I worked at Payless ShoeSource,"discounts, some managers were flexible with scheduling","sales, sales, sales... under paid","3.0
★★★★★",Payless-ShoeSource
Tue Jan 16 2018 13:54:02 GMT+0900 (Korean Standard Time),,,Former Employee ,Sales Representative,I worked at Payless ShoeSource part-time,Great people to work with and everyone is super friendly and flexible with work hours.,It can be very stressful trying to maintain sales goals,"3.0
★★★★★",Payless-ShoeSource
Sun Jan 14 2018 19:46:10 GMT+0900 (Korean Standard Time),,,Former Employee ,Easy,I worked at Payless ShoeSource part-time,"Fun, easy job, not a big workload","no negative complaints, really chill","3.0
★★★★★",Payless-ShoeSource
Wed Dec 27 2017 08:49:57 GMT+0900 (Korean Standard Time),,,Former Employee ,The Bomb place to work,I worked at Payless ShoeSource part-time,Fun place to work at if you're a people person flexible hours great management,Not all locations have big break rooms that are warm and cozy,"5.0
★★★★★",Payless-ShoeSource
Wed Jan 10 2018 14:42:20 GMT+0900 (Korean Standard Time), Distribution Panner,,Former Employee ,Dim look on future but there is opportunity for improvement,I worked at Payless ShoeSource full-time for more than 3 years,Great people to work with. Opportunity for advancement.,Current leadership is inconsiderate and lacks communication.,"2.0
★★★★★",Payless-ShoeSource
Mon Dec 25 2017 15:47:11 GMT+0900 (Korean Standard Time), Assistant Store Manager,"Orange Park, FL",Current Employee ,Asst Manager,I have been working at Payless ShoeSource full-time for more than a year,"Love working in customer service and meeting people and helping them with there needs. Great benefits, great hours.",I don't have any at this time,"5.0
★★★★★",Payless-ShoeSource
Thu Jan 04 2018 11:40:38 GMT+0900 (Korean Standard Time),,, ,Manager,I worked at Payless ShoeSource,Personnel is great to work with,Company is going through many changes,"3.0
★★★★★",Payless-ShoeSource
Thu Dec 21 2017 07:51:05 GMT+0900 (Korean Standard Time),,,Current Employee ,Analysts,I have been working at Payless ShoeSource full-time for more than 5 years,"Good company, good new management and peers","Reducing size, planing on changing Corp. location","4.0
★★★★★",Payless-ShoeSource
Tue Jan 02 2018 21:32:16 GMT+0900 (Korean Standard Time), Assistant Manager,,Former Employee ,"Stressful at times, very challenging and very demanding unrealistic goals that want you to achieve",I worked at Payless ShoeSource full-time for more than 3 years,"Depending on the manager they're flexible with scheduling if you have a 2nd job. Its a Fast pace work environment, challenging at times. But over all payless helps you build great customer service skills.","They set unrealistic goals from time to time, higher ups are ungrateful, even when you meet numbers for your store they still don't appreciate the hard work you and your team done and said you should've done better then that or majority of the time don't even recognize you for doing good.","2.0
★★★★★",Payless-ShoeSource
Tue Jan 02 2018 06:50:13 GMT+0900 (Korean Standard Time),,,Former Employee ,Key holder,I worked at Payless ShoeSource part-time for more than 5 years,"The schedule was very flexible, pay was ok, work was easy","Customers could be horrible, corporate doesn’t seem to understand actual store retail environment, not enough store hours for all the work that needs to get done","3.0
★★★★★",Payless-ShoeSource
Sat Dec 16 2017 19:27:40 GMT+0900 (Korean Standard Time), Sales Associate,"Dallas, TX",Current Employee ,Great Place to Work at! Rude costumers...,I have been working at Payless ShoeSource part-time for more than a year,"-Flexiable
-Fast (so the days go fast)","-Honestly, I've worked at other retail stores and at fast food, depending on the area you live there will be very frugal costumers that will always push on coupons on top of coupons or try to complain why BOGO isnt today.","5.0
★★★★★",Payless-ShoeSource
Wed Dec 13 2017 10:45:32 GMT+0900 (Korean Standard Time), Sales Lead/Key Holder,"Baltimore, MD",Current Employee ,key holder,I have been working at Payless ShoeSource part-time for more than a year,"flexible hours, nice people, not stressful","no holiday pay, if you don't really like working w/ ppl this job isn't for you","4.0
★★★★★",Payless-ShoeSource
Wed Dec 27 2017 16:33:16 GMT+0900 (Korean Standard Time),,,Current Employee ,Good Place to work,I have been working at Payless ShoeSource full-time,"wonder work environment, relaxed atmosphere and co-workers are very intelligent.","Some VPs are out of touch,","3.0
★★★★★",Payless-ShoeSource
Tue Dec 12 2017 05:29:14 GMT+0900 (Korean Standard Time), Store Manager,"Indianapolis, IN",Former Employee ,High volume manager; no change of assistant manager pay after bankruptcy.,I worked at Payless ShoeSource full-time for more than 3 years,Training. High volume. Growth opportunities. Straight forward.,Managers were personal with one another. I believed it were an advantage to me but now I oppose.,"4.0
★★★★★",Payless-ShoeSource
Thu Dec 07 2017 17:44:22 GMT+0900 (Korean Standard Time), District Manager,"Boston, MA",Current Employee ,District manager,I have been working at Payless ShoeSource full-time for more than 10 years,Great company! They care about the teams and value our opinion,Work life balance is tough in retail,"5.0
★★★★★",Payless-ShoeSource
Fri Jan 12 2018 17:37:15 GMT+0900 (Korean Standard Time),,,Former Employee ,No growth,I worked at Payless ShoeSource part-time,Some-not all-good coworkers to talk to.,No opportunities for professional development and to progress. Continually having to bother customers who just want to be left alone.,"1.0
★★★★★",Payless-ShoeSource
Thu Dec 21 2017 23:07:15 GMT+0900 (Korean Standard Time),,, ,It was a good first job.,I worked at Payless ShoeSource,Some of the pros are that is has its lonely days. It’s very easy at times. You get a employee discount of 30% off.,It has some crazy rush hours. (Worked at the mall Payless) tagging shoes was not fun. CRM and DPT was the worst.,"3.0
★★★★★",Payless-ShoeSource
Wed Dec 06 2017 21:24:15 GMT+0900 (Korean Standard Time), Group Leader,,Former Employee ,Positive Experience working for this company,I worked at Payless ShoeSource full-time for more than 10 years,Travel/Internal Development/Personal scheduling/Paid Mileage/Discount,Heavy workload at Store Level/Pay at Store level/Senior Management focus on opportunity instead of small wins,"4.0
★★★★★",Payless-ShoeSource
Tue Jan 09 2018 14:40:53 GMT+0900 (Korean Standard Time), Associate,,Former Employee ,payless,I worked at Payless ShoeSource part-time for more than a year,"30% off discount, the ""smiles rewards"" which meant you get stackable 25% off coupons that you can use with you discount, the weekly paycheck vs the biweekly paycheck, the interview was easy","the shifts I lived a 20 minute drive from my store so when I get scheduled 1 hour its a waste of my time and gas. ""coaching sessions"" depending on your store each week you have to coach with your manager, its truly a waste of everyone's time. my manager believed that my life should revolve around the store even the I was a fulltime student","1.0
★★★★★",Payless-ShoeSource
Tue Jan 09 2018 21:43:01 GMT+0900 (Korean Standard Time), Sales Associaate,"Bronx, NY",Former Employee ,Horrible place to work,I worked at Payless ShoeSource part-time for more than a year,I have nothing positive to say about Payless,"Low salary
No opportunity for grow","1.0
★★★★★",Payless-ShoeSource
Tue Dec 05 2017 12:22:43 GMT+0900 (Korean Standard Time),,"Portland, OR","Store Manager in Portland, OR",work for payless shoes,I worked at Payless ShoeSource for more than 3 years,Great supervisors. Lots of time off for FT employees. Benefits. Chain of command is clear. Constant training and coaching for all employees. Advancement opportunities.,"Long hours for store leaders- at least 9 hours/day-45hours/week minimum. Breaks are short for SL-30 minutes. As with all retail, must work weekends and holidays. Tough on work/ life balance.","4.0
★★★★★",Payless-ShoeSource
Thu Dec 14 2017 11:50:25 GMT+0900 (Korean Standard Time), Facililty Supervisor,"Topeka, KS",Current Employee ,Facility Supervisor,I have been working at Payless ShoeSource full-time for more than 10 years,"I really like my job it was challenging, fast past, worked with all levels of the organizations. Benefits were good, work, life and balance was promoted.",The company could not meet the needs of at home shoppers. Management could not grasp the idea that our customers were changing they were buying on line rather than the store,"3.0
★★★★★",Payless-ShoeSource
Sat Jan 06 2018 13:23:34 GMT+0900 (Korean Standard Time),,,Current Employee ,Group Leader,I have been working at Payless ShoeSource full-time,There are a lot of long term dedicated great employees in the stores,Those long term employees are in a very low place moral wise. The company is in a major shakeup mode as the workload is more and more every day the priorities seem to do a 180 every week.,"1.0
★★★★★",Payless-ShoeSource
Sun Jan 07 2018 08:42:47 GMT+0900 (Korean Standard Time), Key Holder,,Current Employee ,Payless is a difficult place to work,I have been working at Payless ShoeSource part-time for more than a year,Getting discounts Meeting new people everyday Flexible hours First hand to see new shipments and deals,"Shipment is expected to be done by Friday which is sensoring and unboxing them We are always rated on our performances My manager is not understanding and is rude So much to do for little paid money Lifting boxes when shipment come Not many associate to cover,most of the time expect to open by your self Unrealistic goals...making customers buy things and that usually pushes the customer away sometimes My manager never let's us select when we are available and he usually tells us to tell him two weeks in advance if you want an off or whatever Calling of is hard because he usually tells you to look for somebody to cover your shift and if you don't find anybody you come to work Expected to follow some protocols that really don't make sense","1.0
★★★★★",Payless-ShoeSource
Mon Nov 27 2017 00:31:30 GMT+0900 (Korean Standard Time), Retail Sales Associate,,Current Employee ,Great,I have been working at Payless ShoeSource part-time for more than a year,Nice hours and great shoes,None that I know of,"5.0
★★★★★",Payless-ShoeSource
Sat Dec 30 2017 23:03:06 GMT+0900 (Korean Standard Time),,"Topeka, KS","Demand Planner in Topeka, KS",Awful,I have been working at Payless ShoeSource for more than a year,Absolutely nothing is a pro there.,"Management is terrible. The new CEO Marty.....had a town hall meeting calling everyone stupid and telling us there was no ""talent"" in Kansas. Senior management completely destroyed the company as well the the former owners...Golden Gate....putting Payless in so much debt to pay themselves, there was no hope of climbing out.","1.0
★★★★★",Payless-ShoeSource
Thu Dec 07 2017 04:29:09 GMT+0900 (Korean Standard Time), Business Analyst,"Topeka, KS",Current Employee ,Great People,I have been working at Payless ShoeSource full-time for more than a year,Work with a wide variety of departments and get exposure to many systems. Good environment for learning,The company is struggling financially and is not able to deliver anything new.,"3.0
★★★★★",Payless-ShoeSource
Thu Nov 30 2017 18:29:26 GMT+0900 (Korean Standard Time),,, ,Interview,I worked at Payless ShoeSource,None really in my opinion,"Low pay, I was making minimum wage and I had several retail experience","3.0
★★★★★",Payless-ShoeSource
Wed Dec 20 2017 19:26:17 GMT+0900 (Korean Standard Time),,,Former Employee ,keyholder,I worked at Payless ShoeSource part-time for more than a year,"To be honest, there are not any good things about working here.",Everything. This company was so unprofessional. They leave you to work in the store by yourself and don't train you at all and expect you to know everything. Then they have the nerve to get upset when you make a mistake and can't do ten things at once while by yourself in the store. And then you do everything a manager does for only barely 7.80 an hour. There's a reason why this company went bankrupt. It was only a matter of time. God don't like ugly.,"1.0
★★★★★",Payless-ShoeSource
Tue Nov 28 2017 10:13:36 GMT+0900 (Korean Standard Time),,, ,Dependent on management and coworkers,I worked at Payless ShoeSource,Definitely an easy first job,Company filed for bankruptcy early in 2017 so there's a heightened job insecurity.,"2.0
★★★★★",Payless-ShoeSource
Tue Nov 28 2017 14:18:18 GMT+0900 (Korean Standard Time),,,Former Employee ,"If you're really going to buy cheap shoes, just go to Walmart",I worked at Payless ShoeSource part-time for more than a year,Wasn't working fast food anymore.,"Slim chance of getting a raise from minimum wage. Was only given one 3 hour shift per week with excessive tasks that couldn't be completed in time and was told I was a ""waste of their payroll"".","2.0
★★★★★",Payless-ShoeSource
Tue Dec 19 2017 05:52:26 GMT+0900 (Korean Standard Time),,,Current Employee ,Bad place to work!,I have been working at Payless ShoeSource part-time,There are no pros to this job,"The management is rude and does nothing but belittle their employees, I haven’t been fully trained, and get yelled at for things I don’t know how to do because I haven’t been trained on such things. The management also yells at their employees in front of customers! Very unprofessional!","1.0
★★★★★",Payless-ShoeSource
Mon Nov 27 2017 16:33:14 GMT+0900 (Korean Standard Time), Management,,Former Employee ,Poor Business model,I worked at Payless ShoeSource full-time for more than 3 years,"Has decent benefits. 401k, health insurance and paid vacation time. Some of paid benefits can be rolled over to next year.","Long hours, unreasonable expectations for a company that is not doing so well. Good if you are at the top.","2.0
★★★★★",Payless-ShoeSource
Sun Nov 12 2017 17:00:56 GMT+0900 (Korean Standard Time), Store Manager,,Current Employee ,Fast pace.,I have been working at Payless ShoeSource full-time for more than 10 years,Learning how to keep pace with the ever change retail world...they are open to all ideas.,Benefits are costly been a while for raises,"4.0
★★★★★",Payless-ShoeSource
Wed Nov 22 2017 16:31:40 GMT+0900 (Korean Standard Time),,"Topeka, KS",Former Employee ,"Good company, poor leadership",I worked at Payless ShoeSource full-time for more than 10 years,"Dedicated workforce, Great value to the customer","Poor executive leadership, Lack of focus on business","3.0
★★★★★",Payless-ShoeSource
Fri Nov 24 2017 19:18:56 GMT+0900 (Korean Standard Time), Sales Associate,,Former Employee ,"Good For Extra Pay, But Don't Expect Much!",I worked at Payless ShoeSource part-time for more than a year,"Employee discount and lots of teamwork. Most of my coworkers were awesome. It's good for a first job, or for a job if you just need a little extra income. If you're decent at your job, you'll be made a keyholder, which looks great on resumes. You get to do pretty much everything in the store, so you learn a lot about how to run a store and you get some pretty good skills from it.","No flexibility. Management doesn't care. Minimum wage with no raises unless you happen to be a favorite of the district or regional manager. You're expected to go above and beyond what is expected of you, with no compensation for it. The goals were always way too high. My manager didn't care that I was in college; she would schedule me for hours that I couldn't work. Customers can be very rude and nasty. I got cussed out a handful of times by customers.","2.0
★★★★★",Payless-ShoeSource
Thu Dec 14 2017 14:18:02 GMT+0900 (Korean Standard Time), Multi Store Leader,,Former Employee ,Terrible Leadership,I worked at Payless ShoeSource full-time for more than 10 years,"Discount, paid time off, other store leaders, associates, health insurance for Full time, loss prevention","$$$ for insurance, district leader threatens and yells at store leaders, write ups if u challenge bad calls, unfair and unjust treatment to 10+ year associates, customer and associates support line outsourced to another country so they can't help you because you have no idea what they are saying","1.0
★★★★★",Payless-ShoeSource
Wed Nov 08 2017 19:35:10 GMT+0900 (Korean Standard Time), Senior Manager,"Milford, CT",Current Employee ,Manager,I have been working at Payless ShoeSource full-time for more than 10 years,Great company that balanced customer service with operations of running a business. Good support from other store managers.,Technology needs a upgrade to compete with in store online business.,"5.0
★★★★★",Payless-ShoeSource
Thu Dec 14 2017 00:46:32 GMT+0900 (Korean Standard Time),,,Payless Store Manager ,"Very boring slow pace , very high expectations for employees , very few customers come in , different pay between worker",I worked at Payless ShoeSource,"Good breaks , great discount , good place if you like a very slow paced environment","Very high expectations , dont get paid enough for the work that is being done , very hard to meet expectations when no customers come in and when they do its returns and there goes your dpt , rules constantly changing , hours being changed last minute , unfair pay and I can go on","1.0
★★★★★",Payless-ShoeSource
Tue Nov 21 2017 22:08:54 GMT+0900 (Korean Standard Time),,, ,Sales Associate,I worked at Payless ShoeSource,Good discount but I didn't ever really use mine,Management was terrible at my location and there was never enough hours. There was also a high turnover rate and the return policy was ridiculous because we always had to accept returns no matter what. I also didn't like the strict dress code at my location,"2.0
★★★★★",Payless-ShoeSource
Sat Nov 18 2017 09:31:06 GMT+0900 (Korean Standard Time), Part Time Sales Associate,"New Brunswick, NJ",Former Employee ,Payless,I worked at Payless ShoeSource part-time for more than a year,The supervisor was extremely friendly and made me feel very comfortable.,Went through a series of interview questions and a drug test to be permitted the job.,"3.0
★★★★★",Payless-ShoeSource
Fri Nov 10 2017 11:29:10 GMT+0900 (Korean Standard Time), Sales Associate,,Former Employee ,Its a decent job just be sure to watch your back...,I worked at Payless ShoeSource part-time for more than a year,"If a few things changed and I could I would go back. If you love shoes, helping people and keeping things organized you will like this job. Its really not complicated, since its basically just shoe boxes its not hard to stock and keep the store clean. When it comes to shipment and pricing its a bit of hard work sometimes but usually easy. You can get good deals on shoes because of the discount, and learning which sales are actually the best deals.","If you live in a small town you are only going to have about 3 other coworkers, Which means if you need a certain day off, get sick, or aren't pulling your weight its going to affect everyone else. Theft will be impossible to ""prevent"" because you will be working alone a lot and without giving to much away, there aren't many other security measures being used. People will walk out wearing new shoes so you have to watch them. You will get blamed for pilferage your fault or not. Don't bother reporting people for breaking rules if that store seems desperate to keep employees because all you will do is create enemies. If you are interested in becoming a manager one day keep it a secret or your manager will secretly try to run you off.","3.0
★★★★★",Payless-ShoeSource
Wed Nov 01 2017 09:37:50 GMT+0900 (Korean Standard Time), District Leader,"Indianapolis, IN",Current Employee ,My life with Payless!,I have been working at Payless ShoeSource full-time for more than 10 years,"I work with some great people including reports, peers and supervisors that are committed to making Payless successful once again",It's been a tough year. The company went through a reorganization but it is one of the few retail organizations that emerged and is doing what is necessary to be successful once again.,"5.0
★★★★★",Payless-ShoeSource
Thu Nov 09 2017 20:22:11 GMT+0900 (Korean Standard Time), Store Manager,"Pittsburgh, PA",Current Employee ,Under appreciated,I have been working at Payless ShoeSource full-time for more than 10 years,"Promote within, benefits including vacation and personal, flexible schedules , good discount 30 percent off, welcoming environment","Pay, heavy workload, little payroll for the amount of service and tasking you need to complete, not enough recognition for hard work","3.0
★★★★★",Payless-ShoeSource
Tue Nov 14 2017 16:59:18 GMT+0900 (Korean Standard Time),,, ,Senior Leadership Team Adrift,I worked at Payless ShoeSource for more than 10 years,"The company has one of the highest brand awareness in retail. It's loyal customers are extremely loyal, but they are loosing them daily.","The internet didn't kill Payless, private equity did. They failed to understand the consumer and invest in relocating the stores. The average store is over 18 years old and sits next to a Sally Beauty, Game Stop, Renta Center, and a closed Radio Shack. They are not in the centers with the new Ross, TJ Max, and Marshalls. They also lost track of the value proposition and continued to raise prices despite the impact on sales and traffic.","2.0
★★★★★",Payless-ShoeSource
Mon Nov 13 2017 11:15:22 GMT+0900 (Korean Standard Time),,,Former Employee ,Key Carrier,I worked at Payless ShoeSource part-time,flexible hours decent pay retail experience,A lot of work,"3.0
★★★★★",Payless-ShoeSource
Sat Oct 28 2017 13:48:24 GMT+0900 (Korean Standard Time), Multi Store Manager,,Current Employee ,Multi Store Manager,I have been working at Payless ShoeSource full-time for more than 10 years,"Great benefits. They give a lot of personal, sick and vacation time. Nobody breathing behind your neck every day. Do your job as told and you are pretty much left alone.","High goals, if your not achieving goal a lot if pressure is put on you.","4.0
★★★★★",Payless-ShoeSource
Thu Nov 30 2017 09:39:22 GMT+0900 (Korean Standard Time), IT Wonk,"Topeka, KS",Current Employee ,Death spiral,I have been working at Payless ShoeSource full-time for more than a year,"Kansas company with local roots, but national reach.",Non innovative company. Poor economic thinking. Top management ineffective at invoking a change driven culture. Allowed vulture capitalist to take over and are dismantling the enterprise.,"1.0
★★★★★",Payless-ShoeSource
Wed Nov 08 2017 12:27:10 GMT+0900 (Korean Standard Time),,,Current Employee ,Eh,I have been working at Payless ShoeSource full-time,"Really awesome amount of PTO. Vacation, personal, and sick leave are all calculated separately.","Training isn't efficient, communication between senior management isn't clear","3.0
★★★★★",Payless-ShoeSource
Mon Oct 23 2017 14:59:35 GMT+0900 (Korean Standard Time),,"Topeka, KS",Former Employee ,Supervisor Data Center Computer Operations,I worked at Payless ShoeSource full-time for more than 10 years,"Health Care, Pay, the people and the technology","Stability, opportunities to advance, poor communication, lacking loyalty","4.0
★★★★★",Payless-ShoeSource
Sun Oct 22 2017 10:43:36 GMT+0900 (Korean Standard Time),,, ,Emploee benefit,I have been working at Payless ShoeSource,Payless will be CLOSED Thanksgiving day,I have no cons to share,"5.0
★★★★★",Payless-ShoeSource
Sun Nov 05 2017 20:54:43 GMT+0900 (Korean Standard Time), Sales Associate,"Hempstead, NY",Former Employee ,Okay,I worked at Payless ShoeSource part-time for more than a year,"Easy job. Just check shoes, check out people and smile!",It gets really boring. So very boring.,"3.0
★★★★★",Payless-ShoeSource
Sat Oct 21 2017 16:17:25 GMT+0900 (Korean Standard Time), Warehouse Worker,,Former Employee ,Warehouse helper,I worked at Payless ShoeSource full-time for less than a year,I like to work at warehouse because i know how to do Everything,You could get sore on the back because we got to pick up some package and boxes,"5.0
★★★★★",Payless-ShoeSource
Sat Nov 04 2017 16:02:40 GMT+0900 (Korean Standard Time), Sales Associate,"Kent, WA",Former Employee ,Sales Associate,I worked at Payless ShoeSource part-time for more than 3 years,Coworkers were friendly and worked hard. My manager was good.,Their return policy creates problems with customers because it requires extreme employee discretion in returning merchandise which can constantly change. They hire too many people to give employees 20 hrs a week and they don't provide incentives for employees that sell the most products.,"3.0
★★★★★",Payless-ShoeSource
Fri Oct 20 2017 07:58:50 GMT+0900 (Korean Standard Time), Full Time Sales Associate,,Current Employee ,Full-time Associate,I have been working at Payless ShoeSource full-time for more than 5 years,There are opportunities for advancement which is wonderful. Paid above minimum wage. Amazing co-workers who help you grow and develop. Easy to get time off.,"High expectations for sales goals, but your management team will help you grow to meet them. Long hours—I'm doing multiple doubles a week.","5.0
★★★★★",Payless-ShoeSource
Tue Oct 31 2017 06:10:52 GMT+0900 (Korean Standard Time), Retail Sales Associate,"Muncie, IN",Former Employee ,Sales Associate,I worked at Payless ShoeSource part-time for more than a year,-flexible hours -laid back job -always have something to do -not the same every day,-management between store and corporate are on separate pages -some tasks are very tedious and time consuming because of the amount of shoes/product,"3.0
★★★★★",Payless-ShoeSource
